id_person,person_name,sex,birthdate,passport,drive_license
887,Нинель Борисовна Кулагина,жен,1971-08-06,9962577982,31311314103
888,Виноградов Пахом Ааронович,муж,1977-07-01,1646311027,9210143798
889,Фомин Спиридон Теймуразович,муж,1984-07-27,01023665582,51054103883
890,Ефрем Ефимович Ершов,муж,1985-06-22,9831966524,2107760080
891,Гуляев Аникита Владиленович,муж,1991-03-26,2737974162,3216149763
892,Шубин Виктор Демидович,муж,2008-05-08,NULL,NULL
893,Ситников Авксентий Игнатович,муж,1971-08-10,969810014310,6368745978
894,Ефремова Нинель Ильинична,жен,1996-09-16,8310301071078,9505075232
895,Одинцова Элеонора Валериевна,жен,1971-01-02,17921091684,7278032251
896,Терентьев Герман Адамович,муж,1975-04-07,6994277756,7607326971
897,Ершов Фома Гаврилович,муж,2017-01-25,NULL,NULL
898,Людмила Артемовна Исакова,жен,1997-09-01,5514974091,1415680309
899,Петухова Алевтина Михайловна,жен,1980-07-16,2101068105203,461021011074
900,Евпраксия Архиповна Белякова,жен,1973-06-06,932162101910,91022865691
901,тов. Кошелев Антонин Филимонович,муж,1978-09-07,241020301010,10353552151
902,Мефодий Виленович Меркушев,муж,1996-07-19,91981301104,72104995393
903,Нестеров Руслан Антипович,муж,1973-10-06,9815600204,61018051583
904,Василиса Николаевна Сазонова,жен,2007-08-03,NULL,NULL
905,Олимпиада Ефимовна Веселова,жен,2007-07-19,NULL,NULL
906,Кошелев Авксентий Егорович,муж,2018-08-07,NULL,NULL
907,Тимур Арсеньевич Тимофеев,муж,2017-10-09,NULL,NULL
908,Осипова Евфросиния Рубеновна,жен,1997-02-28,0313384341,3790536231
909,Варлаам Харламович Фомин,муж,1983-09-19,102931073293,86168461019
910,Влас Иосифович Кириллов,муж,1997-06-05,9092808525,694331076108
911,Лаврентьева Анна Борисовна,жен,1980-09-04,1292386932,47341053818
912,Любосмысл Харитонович Лапин,муж,1974-11-16,42010637003,2610876178
913,Большакова Раиса Ильинична,жен,1979-07-29,7815638244,57639302410
914,Антонов Данила Владиленович,муж,1978-04-30,70971009234,9647795831
915,Милица Леонидовна Сергеева,жен,1996-07-01,0370560720,0606101103106
916,Гордеева Валентина Петровна,жен,1996-12-16,10962168016,3817116208
917,Герман Федосеевич Носов,муж,2018-08-24,NULL,NULL
918,Демид Геннадиевич Игнатов,муж,2001-03-09,321796110108,1818711321
919,Панфилов Орест Арсенович,муж,2016-07-13,NULL,NULL
920,Фролов Прохор Гертрудович,муж,1985-08-30,623311040010,100226838910
921,Колобова Алла Михайловна,жен,2004-07-30,89711018628,NULL
922,Кошелев Сидор Геннадиевич,муж,1976-10-06,3902435752,6224730304
923,Алевтина Болеславовна Елисеева,жен,1970-09-10,48377110370,7616587845
924,Костина Нонна Даниловна,жен,1991-10-13,54387510775,0987598361
925,Григорьев Варфоломей Захарьевич,муж,1978-04-10,71091010100322,84610690640
926,Зоя Борисовна Бирюкова,жен,1993-04-09,926368103010,642111078102
927,Творимир Феофанович Зиновьев,муж,2014-04-21,NULL,NULL
928,Тамара Антоновна Кононова,жен,1993-09-01,3030395560,5620292669
929,Красильникова Анастасия Семеновна,жен,1976-09-27,6744333107,3813161074
930,Элеонора Филипповна Казакова,жен,2009-04-12,NULL,NULL
931,Коновалова Глафира Ждановна,жен,1973-08-08,931081057103,47810896643
932,Севастьян Елисеевич Лапин,муж,2013-09-27,NULL,NULL
933,Аверьян Изотович Ильин,муж,2001-02-22,2100108437810,6057931778
934,Калашников Ярослав Федосьевич,муж,2005-02-16,41510877706,NULL
935,Аникита Яковлевич Хохлов,муж,2014-10-17,NULL,NULL
936,Фёкла Болеславовна Гурьева,жен,1994-07-04,1153319876,38102733264
937,Горбунова Маргарита Романовна,жен,1996-12-09,3369248979,98803110858
938,Миронов Демьян Афанасьевич,муж,2006-10-16,NULL,NULL
939,Автоном Федосеевич Доронин,муж,1976-12-07,3034184059,2153872886
940,Муравьева Ирина Аркадьевна,жен,1985-03-11,3200908883,8204897583
941,Владислав Ефстафьевич Мамонтов,муж,1994-02-07,61075473973,7762310101035
942,Гордеев Павел Аверьянович,муж,1999-11-10,78410019287,01210391701
943,Сорокина Василиса Максимовна,жен,1975-04-04,310090564106,29274805810
944,Миронов Викторин Феликсович,муж,1996-07-12,01101305628,911067712710
945,Селезнева Милица Артемовна,жен,2004-04-21,5444413955,NULL
946,Елена Станиславовна Елисеева,жен,1977-01-06,727101231103,3533250656
947,Венедикт Ерофеевич Козлов,муж,1981-06-20,87610737139,533751041037
948,Эмилия Дмитриевна Смирнова,жен,1992-12-14,7927859862,2018784067
949,Силина Таисия Макаровна,жен,1982-10-15,2624712726,055047108110
950,Савина Милица Богдановна,жен,2015-05-11,NULL,NULL
951,Стоян Игнатович Виноградов,муж,2003-03-09,2176604505,NULL
952,Анастасия Романовна Боброва,жен,1997-03-18,5630380106,454109108472
953,Большаков Олимпий Исидорович,муж,1988-07-22,6683107956,410809039210
954,Сафонова Прасковья Богдановна,жен,2016-02-06,NULL,NULL
955,Амвросий Анатольевич Овчинников,муж,1989-06-12,7917250677,3109279641010
956,Евсей Ярославович Кузьмин,муж,2008-12-30,NULL,NULL
957,Нинель Константиновна Владимирова,жен,1993-12-15,71103406704,88771035684
958,Мечислав Игнатович Белов,муж,1975-11-16,676271110100,74585310020
959,Алина Мироновна Авдеева,жен,2003-03-06,10980876358,NULL
960,Олимпиада Оскаровна Власова,жен,1985-05-17,28961721013,42696105428
961,Венедикт Евстигнеевич Сорокин,муж,2013-02-24,NULL,NULL
962,Елисеев Валерьян Даниилович,муж,1976-04-15,4690575306,0333675888
963,Тихон Егорович Петухов,муж,1989-11-03,27217109958,2987811425
964,Васильева Алевтина Григорьевна,жен,1984-06-23,1966653336,631010273160
965,Виктория Вадимовна Алексеева,жен,2013-05-18,NULL,NULL
966,Дроздова Марфа Яковлевна,жен,2012-07-21,NULL,NULL
967,Журавлев Трофим Ильясович,муж,1973-08-25,20337916210,8207393522
968,Зимин Аким Абрамович,муж,2015-03-21,NULL,NULL
969,Нестеров Самуил Ефимович,муж,1973-03-28,2392461893,10426626049
970,Лапин Спиридон Викентьевич,муж,2020-07-15,NULL,NULL
971,Третьяков Ананий Филиппович,муж,2013-07-03,NULL,NULL
972,Артемий Елисеевич Соколов,муж,2020-01-21,NULL,NULL
973,Потап Антонович Антонов,муж,2002-08-06,109310851764,NULL
974,Лобанова Алина Эльдаровна,жен,2020-05-21,NULL,NULL
975,Наумова Нонна Вениаминовна,жен,2014-06-19,NULL,NULL
976,Беспалов Амвросий Филатович,муж,1980-08-16,8482071843,01811044290
977,Гурьева Мария Рубеновна,жен,1981-11-25,8153522670,0149122127
978,Борисова Жанна Харитоновна,жен,2005-10-07,10294494236,NULL
979,Иннокентий Александрович Доронин,муж,1990-02-06,010052371089,3121410315
980,Надежда Алексеевна Шестакова,жен,1989-05-04,51374721055,84420521070
981,Авдеев Лукьян Виленович,муж,1980-02-02,95010210108,010710194083
982,Макар Адрианович Субботин,муж,2011-07-10,NULL,NULL
983,Измаил Чеславович Савельев,муж,2001-01-05,82656261025,7649184247
984,Лавр Фёдорович Исаев,муж,1983-11-30,410104367187,103108210491
985,Баранов Никон Жоресович,муж,1992-02-17,8689765698,9165415872
986,Виноградова Синклитикия Семеновна,жен,2013-02-10,NULL,NULL
987,Куприян Вилорович Лихачев,муж,2020-04-12,NULL,NULL
988,Кошелев Любосмысл Гавриилович,муж,1975-04-26,771046241036,3523867867
989,Чернов Ерофей Гурьевич,муж,1971-11-29,71436310815,77810211662
990,Борисов Агафон Захарьевич,муж,1978-12-22,9726361010710,1434927577
991,Климент Эдгардович Доронин,муж,2010-01-01,NULL,NULL
992,Ираида Наумовна Крылова,жен,1977-07-21,0447603926,16404554109
993,Савин Демид Федотович,муж,1983-10-10,6547047704,5843452094
